id_maquina,data,estado,temperature,humidity,voltage,current,power
Machine_1,2025-05-09 11:44:00,Not OK,22.84,57.71,248.78,8.05,2181.82
Machine_1,2025-05-09 11:48:00,Not OK,44.20,45.39,200.13,5.11,1435.38
Machine_1,2025-05-09 11:52:00,OK,57.74,42.06,235.99,5.66,2429.40
Machine_1,2025-05-09 11:56:00,Not OK,43.84,59.00,215.41,11.15,1738.13
Machine_1,2025-05-09 12:00:00,Not OK,14.03,51.70,230.19,7.87,2097.94
Machine_1,2025-05-09 12:04:00,OK,32.90,42.09,227.57,5.50,1293.25
Machine_1,2025-05-09 12:08:00,OK,35.01,44.90,229.33,6.49,1195.87
Machine_1,2025-05-09 12:12:00,Not OK,12.13,35.92,231.60,13.99,118.49
Machine_1,2025-05-09 12:16:00,OK,28.69,48.60,230.83,6.89,1656.13
Machine_1,2025-05-09 12:20:00,OK,34.71,42.57,213.82,6.20,2024.48
Machine_1,2025-05-09 12:24:00,OK,59.14,58.97,212.07,6.40,1002.33
Machine_1,2025-05-09 12:28:00,Not OK,53.04,20.87,248.53,17.51,2357.34
Machine_1,2025-05-09 12:32:00,OK,41.74,50.56,236.07,8.19,1366.87
Machine_1,2025-05-09 12:36:00,OK,36.71,32.43,216.81,5.01,1335.28
Machine_1,2025-05-09 12:40:00,OK,24.09,30.66,239.36,8.00,1519.98
Machine_1,2025-05-09 12:44:00,OK,52.20,49.84,212.39,5.00,2103.36
Machine_1,2025-05-09 12:48:00,OK,25.64,53.86,215.54,7.20,2051.34
Machine_1,2025-05-09 12:52:00,OK,47.41,53.19,216.87,7.89,2074.08
Machine_1,2025-05-09 12:56:00,Not OK,35.24,92.18,237.16,1.44,2251.63
Machine_1,2025-05-09 13:00:00,OK,39.59,49.30,217.94,6.61,789.01
Machine_1,2025-05-09 13:04:00,Not OK,84.86,7.18,220.06,6.40,4174.43
Machine_1,2025-05-09 13:08:00,OK,30.50,44.64,235.08,7.22,1573.86
Machine_1,2025-05-09 13:12:00,OK,49.08,50.76,226.77,6.31,1115.96
Machine_1,2025-05-09 13:16:00,Not OK,54.92,89.97,230.87,8.44,152.38
Machine_1,2025-05-09 13:20:00,OK,21.75,40.48,223.14,7.48,968.17
Machine_1,2025-05-09 13:24:00,OK,50.25,30.66,216.15,8.62,2368.00
Machine_1,2025-05-09 13:28:00,OK,25.84,53.95,229.40,6.50,2046.16
Machine_1,2025-05-09 13:32:00,OK,41.12,44.04,214.38,5.28,1335.64
Machine_1,2025-05-09 13:36:00,OK,42.40,52.28,238.89,9.21,1252.32
Machine_1,2025-05-09 13:40:00,OK,29.62,31.41,239.33,9.19,2041.93
Machine_1,2025-05-09 13:44:00,OK,37.50,41.54,232.23,6.70,1722.84
Machine_1,2025-05-09 13:48:00,OK,53.06,56.00,226.82,9.69,1033.66
Machine_1,2025-05-09 13:52:00,OK,25.17,49.29,236.41,9.62,654.69
Machine_1,2025-05-09 13:56:00,OK,42.85,45.95,221.30,5.50,632.83
Machine_1,2025-05-09 14:00:00,OK,30.75,30.12,223.10,8.77,749.68
Machine_1,2025-05-09 14:04:00,Not OK,39.65,42.74,228.90,3.75,854.21
Machine_1,2025-05-09 14:08:00,OK,30.33,58.60,214.29,5.50,697.55
Machine_1,2025-05-09 14:12:00,Not OK,37.60,89.59,225.87,1.81,1071.59
Machine_1,2025-05-09 14:16:00,OK,42.61,55.61,230.88,8.86,1666.22
Machine_1,2025-05-09 14:20:00,OK,45.64,46.22,220.14,6.04,1066.71
Machine_1,2025-05-09 14:24:00,OK,35.82,33.75,214.36,6.33,1136.07
Machine_1,2025-05-09 14:28:00,OK,21.20,30.41,229.95,6.99,2135.71
Machine_1,2025-05-09 14:32:00,OK,56.41,31.88,233.59,6.18,1654.77
Machine_1,2025-05-09 14:36:00,OK,51.28,54.09,223.03,8.29,1686.45
Machine_1,2025-05-09 14:40:00,OK,49.64,40.09,233.90,9.36,2278.85
Machine_1,2025-05-09 14:44:00,OK,59.60,58.51,228.15,5.13,650.04
Machine_1,2025-05-09 14:48:00,OK,20.25,31.06,229.80,6.89,1170.60
Machine_1,2025-05-09 14:52:00,OK,29.04,54.89,231.07,5.99,1346.61
Machine_1,2025-05-09 14:56:00,Not OK,49.17,35.17,212.22,19.33,1476.91
Machine_1,2025-05-09 15:00:00,Not OK,52.40,20.94,222.69,13.47,580.32
Machine_1,2025-05-09 15:04:00,OK,31.98,51.07,232.84,5.07,1179.51
Machine_1,2025-05-09 15:08:00,OK,30.18,43.41,224.49,9.24,2135.05
Machine_1,2025-05-09 15:12:00,OK,51.61,43.35,229.57,6.73,1594.12
Machine_1,2025-05-09 15:16:00,Not OK,54.10,10.80,246.62,5.31,818.34
Machine_1,2025-05-09 15:20:00,OK,53.16,59.33,230.80,8.53,2407.25
Machine_1,2025-05-09 15:24:00,OK,40.45,59.22,215.33,8.70,1967.20
Machine_1,2025-05-09 15:28:00,Not OK,58.78,94.57,230.87,6.92,3118.80
Machine_1,2025-05-09 15:32:00,OK,46.37,50.82,222.71,6.52,1847.19
Machine_1,2025-05-09 15:36:00,OK,30.76,36.18,233.32,8.95,506.63
Machine_1,2025-05-09 15:40:00,OK,44.40,52.41,212.38,6.85,2275.83
Machine_1,2025-05-09 15:44:00,OK,31.68,56.93,229.11,5.03,1622.89
Machine_1,2025-05-09 15:48:00,Not OK,39.50,30.25,227.13,13.76,2059.52
Machine_1,2025-05-09 15:52:00,OK,23.75,57.63,212.46,9.60,1402.40
Machine_1,2025-05-09 15:56:00,Not OK,20.99,55.18,256.73,5.46,1300.98
Machine_1,2025-05-09 16:00:00,Not OK,59.10,93.24,233.98,7.34,2260.37
Machine_1,2025-05-09 16:04:00,Not OK,36.65,43.87,235.21,8.32,4254.74
Machine_1,2025-05-09 16:08:00,OK,43.17,35.16,238.79,8.59,2050.75
Machine_1,2025-05-09 16:12:00,OK,36.46,44.07,232.26,8.95,590.09
Machine_1,2025-05-09 16:16:00,Not OK,53.68,47.25,215.67,15.03,1106.41
Machine_1,2025-05-09 16:20:00,OK,53.80,44.51,216.04,9.96,728.22
Machine_1,2025-05-09 16:24:00,Not OK,56.55,36.62,232.06,9.60,3168.62
Machine_1,2025-05-09 16:28:00,Not OK,61.23,57.62,218.14,8.56,2103.64
Machine_1,2025-05-09 16:32:00,OK,55.91,32.13,234.13,5.70,849.49
Machine_1,2025-05-09 16:36:00,Not OK,27.09,24.47,236.88,5.66,2357.94
Machine_1,2025-05-09 16:40:00,Not OK,11.27,43.38,246.35,6.82,154.54
Machine_1,2025-05-09 16:44:00,Not OK,63.16,35.53,216.55,5.70,1491.48
Machine_1,2025-05-09 16:48:00,OK,35.50,45.76,215.84,5.72,614.71
Machine_1,2025-05-09 16:52:00,Not OK,33.57,45.82,211.84,1.24,2436.83
Machine_1,2025-05-09 16:56:00,Not OK,42.41,87.26,212.66,11.73,1425.91
Machine_1,2025-05-09 17:00:00,Not OK,39.86,85.46,218.69,2.99,1086.41
Machine_1,2025-05-09 17:04:00,OK,49.70,38.43,221.25,7.94,2332.39
Machine_1,2025-05-09 17:08:00,OK,56.66,53.55,234.41,6.98,2330.07
Machine_1,2025-05-09 17:12:00,Not OK,35.41,44.01,213.78,7.10,396.95
Machine_1,2025-05-09 17:16:00,OK,27.04,48.89,221.90,9.11,1238.31
Machine_1,2025-05-09 17:20:00,Not OK,8.19,40.83,221.36,6.83,1566.66
Machine_1,2025-05-09 17:24:00,Not OK,46.02,14.00,192.06,8.91,3757.13
Machine_1,2025-05-09 17:28:00,Not OK,50.11,81.17,256.92,6.01,1430.74
Machine_1,2025-05-09 17:32:00,OK,49.68,50.65,237.56,7.44,1606.38
Machine_1,2025-05-09 17:36:00,OK,27.33,47.08,215.12,5.87,793.38
Machine_1,2025-05-09 17:40:00,OK,36.27,53.94,220.94,5.74,2135.68
Machine_1,2025-05-09 17:44:00,OK,53.13,47.85,223.54,8.93,1261.28
Machine_1,2025-05-09 17:48:00,OK,37.72,52.66,226.60,9.91,1026.22
Machine_1,2025-05-09 17:52:00,OK,50.92,31.00,222.78,6.92,1717.96
Machine_1,2025-05-09 17:56:00,OK,36.69,48.74,213.70,8.50,1207.20
Machine_1,2025-05-09 18:00:00,Not OK,33.15,83.55,183.68,9.00,706.24
Machine_1,2025-05-09 18:04:00,OK,39.10,57.42,213.98,5.02,2406.39
Machine_1,2025-05-09 18:08:00,Not OK,44.37,16.18,228.70,5.59,2302.97
Machine_1,2025-05-09 18:12:00,OK,40.69,45.64,224.85,6.00,1455.65
Machine_1,2025-05-09 18:16:00,OK,23.68,45.26,213.18,5.87,2069.78
Machine_1,2025-05-09 18:20:00,Not OK,38.48,34.88,224.11,6.65,246.49
Machine_1,2025-05-09 18:24:00,Not OK,38.11,32.15,255.08,7.79,4781.22
Machine_1,2025-05-09 18:28:00,OK,38.14,44.37,212.68,5.19,1214.16
Machine_1,2025-05-09 18:32:00,Not OK,21.89,31.67,182.38,6.45,1646.82
Machine_1,2025-05-09 18:36:00,OK,24.58,53.89,213.41,5.39,1492.12
Machine_1,2025-05-09 18:40:00,OK,29.21,48.48,232.64,9.79,2451.02
Machine_1,2025-05-09 18:44:00,Not OK,57.48,41.52,199.29,9.41,122.27
Machine_1,2025-05-09 18:48:00,Not OK,55.01,57.01,257.15,7.11,2148.89
Machine_1,2025-05-09 18:52:00,Not OK,32.42,42.83,248.37,8.07,348.29
Machine_1,2025-05-09 18:56:00,Not OK,50.92,30.27,211.48,9.19,340.44
Machine_1,2025-05-09 19:00:00,OK,47.13,57.75,216.56,8.17,1222.85
Machine_1,2025-05-09 19:04:00,OK,32.56,59.55,226.24,6.41,2151.56
Machine_1,2025-05-09 19:08:00,Not OK,63.86,47.31,236.93,5.14,1102.53
Machine_1,2025-05-09 19:12:00,Not OK,88.58,17.46,218.65,9.61,1470.22
Machine_1,2025-05-09 19:16:00,Not OK,34.44,23.59,234.02,9.27,1710.94
Machine_1,2025-05-09 19:20:00,OK,34.40,59.43,235.49,7.36,2146.00
Machine_1,2025-05-09 19:24:00,OK,29.80,40.45,234.27,5.43,851.35
Machine_1,2025-05-09 19:28:00,Not OK,13.79,93.08,219.26,6.72,1288.35
Machine_1,2025-05-09 19:32:00,OK,44.35,47.44,232.11,5.80,2007.88
Machine_1,2025-05-09 19:36:00,OK,22.54,58.13,235.13,6.86,833.88
Machine_1,2025-05-09 19:40:00,Not OK,26.22,51.60,231.17,14.02,1563.27
Machine_1,2025-05-09 19:44:00,Not OK,68.64,51.01,228.75,6.97,833.78
Machine_1,2025-05-09 19:48:00,OK,20.57,47.11,229.71,7.18,1812.64
Machine_1,2025-05-09 19:52:00,OK,25.39,30.63,218.88,5.52,628.91
Machine_1,2025-05-09 19:56:00,Not OK,36.92,34.01,199.12,6.47,726.31
Machine_1,2025-05-09 20:00:00,OK,58.90,33.62,231.14,5.84,817.56
Machine_1,2025-05-09 20:04:00,OK,24.85,55.25,232.05,9.35,2154.85
Machine_1,2025-05-09 20:08:00,Not OK,48.13,56.16,216.91,7.39,4204.49
Machine_1,2025-05-09 20:12:00,OK,51.06,48.23,230.10,7.96,2365.09
Machine_1,2025-05-09 20:16:00,OK,58.60,54.78,220.97,9.90,1300.99
Machine_1,2025-05-09 20:20:00,OK,23.56,40.64,214.15,7.26,1100.57
Machine_1,2025-05-09 20:24:00,Not OK,43.17,35.20,247.55,12.21,1514.53
Machine_1,2025-05-09 20:28:00,OK,60.00,56.19,211.55,8.86,1606.03
Machine_1,2025-05-09 20:32:00,OK,59.80,45.85,239.20,7.67,2473.41
Machine_1,2025-05-09 20:36:00,OK,25.61,51.31,216.58,6.38,601.55
Machine_1,2025-05-09 20:40:00,OK,36.74,45.55,234.81,7.81,2299.20
Machine_1,2025-05-09 20:44:00,Not OK,53.87,57.74,217.99,11.81,1089.23
Machine_1,2025-05-09 20:48:00,OK,57.39,31.40,236.52,7.49,1777.87
Machine_1,2025-05-09 20:52:00,OK,43.95,58.54,235.19,7.23,1787.55
Machine_1,2025-05-09 20:56:00,Not OK,12.14,56.03,211.36,7.08,1155.74
Machine_1,2025-05-09 21:00:00,OK,45.39,59.78,216.66,8.14,945.24
Machine_1,2025-05-09 21:04:00,OK,28.52,45.45,217.84,8.48,2344.64
Machine_1,2025-05-09 21:08:00,OK,37.29,35.22,233.04,9.74,2320.39
Machine_1,2025-05-09 21:12:00,OK,49.24,30.45,235.94,8.10,900.73
Machine_1,2025-05-09 21:16:00,OK,51.92,37.40,226.47,5.59,1545.83
Machine_1,2025-05-09 21:20:00,OK,42.97,56.97,223.22,5.70,2070.57
Machine_1,2025-05-09 21:24:00,OK,39.65,58.27,238.04,5.69,1914.47
Machine_1,2025-05-09 21:28:00,Not OK,21.41,91.23,225.83,9.45,783.46
Machine_1,2025-05-09 21:32:00,OK,43.39,33.66,239.00,6.86,1155.67
Machine_1,2025-05-09 21:36:00,OK,57.87,50.51,219.37,8.18,2379.48
Machine_1,2025-05-09 21:40:00,OK,52.72,32.45,237.36,6.50,1583.76
Machine_1,2025-05-09 21:44:00,Not OK,45.50,35.95,257.66,8.98,1971.47
Machine_1,2025-05-09 21:48:00,Not OK,66.26,37.33,214.76,9.14,1226.63
Machine_1,2025-05-09 21:52:00,Not OK,38.15,37.25,238.73,18.82,104.90
Machine_1,2025-05-09 21:56:00,OK,40.19,50.31,236.86,9.45,2178.69
Machine_1,2025-05-09 22:00:00,Not OK,52.96,5.48,217.04,12.85,996.91
Machine_1,2025-05-09 22:04:00,OK,23.02,35.45,226.89,8.40,1877.51
Machine_1,2025-05-09 22:08:00,Not OK,43.43,30.67,224.18,9.34,4928.47
Machine_1,2025-05-09 22:12:00,OK,21.21,44.15,215.48,5.20,2499.24
Machine_1,2025-05-09 22:16:00,OK,38.79,31.73,216.20,8.02,2384.48
Machine_1,2025-05-09 22:20:00,OK,44.09,50.66,230.59,8.43,1484.92
Machine_1,2025-05-09 22:24:00,OK,51.84,32.63,225.54,6.95,2098.26
Machine_1,2025-05-09 22:28:00,OK,25.79,41.15,218.21,8.10,2419.26
Machine_1,2025-05-09 22:32:00,OK,22.80,59.61,231.06,7.59,713.71
Machine_1,2025-05-09 22:36:00,OK,28.06,36.77,219.98,7.10,1850.20
Machine_1,2025-05-09 22:40:00,Not OK,37.85,41.14,203.96,11.27,109.14
Machine_1,2025-05-09 22:44:00,Not OK,14.28,49.23,232.06,7.00,4869.35
Machine_1,2025-05-09 22:48:00,OK,50.80,47.24,236.67,7.78,1086.11
Machine_1,2025-05-09 22:52:00,Not OK,12.95,37.18,236.52,2.20,1345.96
Machine_1,2025-05-09 22:56:00,OK,48.59,40.74,214.99,6.17,1312.98
Machine_1,2025-05-09 23:00:00,OK,49.69,37.84,212.23,6.65,1590.21
Machine_1,2025-05-09 23:04:00,OK,56.57,57.91,228.62,8.37,2261.99
Machine_1,2025-05-09 23:08:00,OK,57.53,36.00,228.46,6.16,602.33
Machine_1,2025-05-09 23:12:00,Not OK,12.64,56.47,235.51,7.08,2231.58
Machine_1,2025-05-09 23:16:00,OK,22.72,47.58,215.35,9.12,2429.30
Machine_1,2025-05-09 23:20:00,OK,26.81,35.39,234.21,5.33,1829.95
Machine_1,2025-05-09 23:24:00,OK,29.63,30.43,227.35,7.16,895.56
Machine_1,2025-05-09 23:28:00,Not OK,9.05,38.79,237.90,13.86,310.90
Machine_1,2025-05-09 23:32:00,OK,30.70,39.87,238.93,6.20,2273.90
Machine_1,2025-05-09 23:36:00,OK,23.63,53.32,229.37,8.74,540.59
Machine_1,2025-05-09 23:40:00,OK,31.33,55.31,229.03,8.97,1898.84
Machine_1,2025-05-09 23:44:00,Not OK,47.68,97.87,232.29,9.16,1061.61
Machine_1,2025-05-09 23:48:00,OK,56.62,53.67,229.42,9.94,1706.56
Machine_1,2025-05-09 23:52:00,OK,26.64,33.91,216.41,9.82,2322.73
Machine_1,2025-05-09 23:56:00,OK,52.04,43.57,214.96,5.92,744.68
Machine_1,2025-05-10 00:00:00,OK,47.40,37.53,230.49,7.38,1299.68
Machine_1,2025-05-10 00:04:00,OK,22.02,59.25,217.60,8.62,2395.70
Machine_1,2025-05-10 00:08:00,Not OK,45.10,98.23,221.09,7.16,2009.26
Machine_1,2025-05-10 00:12:00,Not OK,48.01,55.44,220.08,5.74,278.81
Machine_1,2025-05-10 00:16:00,OK,33.50,35.54,226.63,5.35,514.75
Machine_1,2025-05-10 00:20:00,OK,22.42,34.11,235.44,5.26,764.34
Machine_1,2025-05-10 00:24:00,OK,44.37,45.94,213.56,9.17,1910.50
Machine_1,2025-05-10 00:28:00,OK,45.97,37.70,227.48,9.17,1198.00
Machine_1,2025-05-10 00:32:00,Not OK,32.56,33.38,216.69,13.06,2220.89
Machine_1,2025-05-10 00:36:00,Not OK,47.15,98.44,236.15,17.82,985.13
Machine_1,2025-05-10 00:40:00,Not OK,64.28,42.45,183.91,9.02,1465.96
Machine_1,2025-05-10 00:44:00,OK,55.65,30.59,221.66,6.03,1396.82
Machine_1,2025-05-10 00:48:00,OK,29.27,41.45,235.88,6.53,745.80
Machine_1,2025-05-10 00:52:00,OK,57.79,45.80,216.39,6.80,2207.01
Machine_1,2025-05-10 00:56:00,Not OK,46.60,30.81,222.43,1.59,379.28
Machine_1,2025-05-10 01:00:00,Not OK,45.62,16.50,231.87,16.78,657.47
Machine_1,2025-05-10 01:04:00,OK,46.84,58.84,228.86,7.66,2276.17
Machine_1,2025-05-10 01:08:00,Not OK,74.64,59.16,214.23,5.55,1636.13
Machine_1,2025-05-10 01:12:00,Not OK,10.79,39.91,235.18,9.98,571.80
Machine_1,2025-05-10 01:16:00,Not OK,32.71,36.54,217.31,12.74,260.84
Machine_1,2025-05-10 01:20:00,Not OK,87.53,57.68,218.46,5.69,4310.30
Machine_1,2025-05-10 01:24:00,OK,50.69,42.01,230.85,7.46,2325.42
Machine_1,2025-05-10 01:28:00,OK,23.93,48.25,236.35,8.66,534.59
Machine_1,2025-05-10 01:32:00,OK,59.21,44.34,216.81,7.94,2216.26
Machine_1,2025-05-10 01:36:00,Not OK,29.13,83.41,233.82,16.20,760.91
Machine_1,2025-05-10 01:40:00,OK,52.52,57.33,218.55,9.28,1165.10
Machine_1,2025-05-10 01:44:00,Not OK,38.41,82.22,222.56,7.88,1768.90
Machine_1,2025-05-10 01:48:00,Not OK,48.20,42.23,251.32,9.38,560.50
Machine_1,2025-05-10 01:52:00,OK,22.68,51.91,220.00,8.03,2112.48
Machine_1,2025-05-10 01:56:00,OK,33.86,35.77,229.95,7.07,1439.92
Machine_1,2025-05-10 02:00:00,OK,47.07,38.92,237.03,6.82,556.46
Machine_1,2025-05-10 02:04:00,OK,47.29,50.58,218.18,6.15,1956.94
Machine_1,2025-05-10 02:08:00,OK,56.36,31.14,217.25,7.42,2245.37
Machine_1,2025-05-10 02:12:00,OK,33.73,40.70,229.90,8.63,1083.86
Machine_1,2025-05-10 02:16:00,OK,32.99,32.93,239.80,9.92,2000.23
Machine_1,2025-05-10 02:20:00,Not OK,50.00,58.18,231.40,14.10,2173.91
Machine_1,2025-05-10 02:24:00,OK,45.18,58.31,221.09,5.71,1318.23
Machine_1,2025-05-10 02:28:00,OK,47.46,38.64,215.35,8.62,1132.54
Machine_1,2025-05-10 02:32:00,OK,52.46,40.50,213.17,8.65,1181.49
Machine_1,2025-05-10 02:36:00,OK,55.28,59.82,230.90,8.27,2311.84
Machine_1,2025-05-10 02:40:00,Not OK,40.74,45.81,255.58,7.45,1420.09
Machine_1,2025-05-10 02:44:00,OK,32.51,57.57,230.26,9.86,916.91
Machine_1,2025-05-10 02:48:00,Not OK,78.93,12.65,219.86,3.68,577.06
Machine_1,2025-05-10 02:52:00,Not OK,69.15,38.70,225.24,5.35,3483.27
Machine_1,2025-05-10 02:56:00,OK,55.71,52.58,229.74,9.17,1638.73
Machine_1,2025-05-10 03:00:00,OK,57.50,32.88,223.21,9.70,1128.36
Machine_1,2025-05-10 03:04:00,OK,53.01,36.41,219.28,6.58,1784.93
Machine_1,2025-05-10 03:08:00,Not OK,33.02,54.21,229.98,1.87,966.07
Machine_1,2025-05-10 03:12:00,OK,34.12,47.95,225.57,6.53,1010.79
Machine_1,2025-05-10 03:16:00,OK,20.34,41.58,239.46,8.07,2218.68
Machine_1,2025-05-10 03:20:00,OK,28.22,49.45,233.32,6.34,1210.68
Machine_1,2025-05-10 03:24:00,Not OK,59.31,82.97,230.72,8.49,1365.50
Machine_1,2025-05-10 03:28:00,OK,27.31,39.63,218.72,5.24,1032.14
Machine_1,2025-05-10 03:32:00,OK,59.67,58.36,235.00,7.24,1512.93
Machine_1,2025-05-10 03:36:00,OK,28.08,40.34,217.46,7.14,2381.56
Machine_1,2025-05-10 03:40:00,Not OK,76.23,41.98,255.54,7.37,1361.85
Machine_1,2025-05-10 03:44:00,Not OK,24.86,90.94,232.97,6.60,130.14
Machine_1,2025-05-10 03:48:00,Not OK,80.87,35.52,220.72,5.44,1642.33
Machine_1,2025-05-10 03:52:00,OK,59.32,38.25,227.00,6.04,772.11
Machine_1,2025-05-10 03:56:00,Not OK,24.02,85.98,236.15,8.57,1572.11
Machine_1,2025-05-10 04:00:00,Not OK,28.77,89.14,214.28,7.12,1230.81
Machine_1,2025-05-10 04:04:00,OK,58.35,51.81,216.89,9.46,1203.79
Machine_1,2025-05-10 04:08:00,Not OK,45.63,84.50,213.24,8.07,2296.80
Machine_1,2025-05-10 04:12:00,OK,54.14,38.41,227.12,7.92,2099.97
Machine_1,2025-05-10 04:16:00,OK,41.97,47.20,213.60,8.46,2437.50
Machine_1,2025-05-10 04:20:00,OK,58.97,49.78,238.31,9.73,2188.10
Machine_1,2025-05-10 04:24:00,Not OK,29.20,38.70,211.63,6.37,373.10
Machine_1,2025-05-10 04:28:00,Not OK,34.74,42.78,251.26,12.81,1115.61
Machine_1,2025-05-10 04:32:00,OK,54.86,49.15,233.95,6.47,1300.89
Machine_1,2025-05-10 04:36:00,OK,24.74,31.29,210.96,8.39,1156.63
Machine_1,2025-05-10 04:40:00,Not OK,37.45,58.28,248.07,9.76,1461.62
Machine_1,2025-05-10 04:44:00,OK,58.37,56.75,232.96,7.00,1709.53
Machine_1,2025-05-10 04:48:00,OK,49.86,49.88,210.41,7.40,2440.23
Machine_1,2025-05-10 04:52:00,Not OK,55.00,35.04,237.02,7.62,3798.90
Machine_1,2025-05-10 04:56:00,OK,48.85,34.36,235.72,7.75,524.70
Machine_1,2025-05-10 05:00:00,OK,57.59,55.23,238.36,8.83,1347.96
Machine_1,2025-05-10 05:04:00,Not OK,23.51,53.16,247.13,3.79,1887.67
Machine_1,2025-05-10 05:08:00,OK,27.75,43.44,211.38,8.53,1944.91
Machine_1,2025-05-10 05:12:00,Not OK,7.82,57.85,214.47,5.89,4431.01
Machine_1,2025-05-10 05:16:00,OK,39.65,52.70,214.82,8.83,1619.49
Machine_1,2025-05-10 05:20:00,Not OK,40.70,17.33,229.87,15.63,1378.40
Machine_1,2025-05-10 05:24:00,OK,38.40,33.22,235.58,5.15,2195.97
Machine_1,2025-05-10 05:28:00,OK,36.31,39.98,210.08,9.54,2421.00
Machine_1,2025-05-10 05:32:00,OK,35.18,34.41,224.49,6.18,1764.91
Machine_1,2025-05-10 05:36:00,OK,25.64,53.19,231.32,8.48,1933.75
Machine_1,2025-05-10 05:40:00,OK,57.53,35.87,231.89,6.88,1418.12
Machine_1,2025-05-10 05:44:00,Not OK,23.55,53.79,201.43,7.50,2359.67
Machine_1,2025-05-10 05:48:00,OK,53.37,46.68,210.66,7.93,750.90
Machine_1,2025-05-10 05:52:00,OK,39.04,59.38,227.15,5.18,2484.12
Machine_1,2025-05-10 05:56:00,OK,23.54,50.43,212.37,5.47,1927.62
Machine_1,2025-05-10 06:00:00,OK,55.83,56.57,235.69,7.18,809.06
Machine_1,2025-05-10 06:04:00,Not OK,20.72,55.33,182.02,5.18,1498.24
Machine_1,2025-05-10 06:08:00,OK,51.85,35.39,221.37,8.38,2073.90
Machine_1,2025-05-10 06:12:00,Not OK,36.44,56.98,250.44,13.19,2329.50
Machine_1,2025-05-10 06:16:00,OK,41.52,37.39,232.09,8.42,1149.63
Machine_1,2025-05-10 06:20:00,OK,33.87,37.26,239.93,9.52,1002.71
Machine_1,2025-05-10 06:24:00,OK,54.19,36.08,228.28,9.07,2440.11
Machine_1,2025-05-10 06:28:00,OK,36.99,55.89,228.25,8.92,2141.52
Machine_1,2025-05-10 06:32:00,OK,37.94,33.03,220.51,5.60,2279.25
Machine_1,2025-05-10 06:36:00,Not OK,30.50,21.18,224.87,9.52,2105.41
Machine_1,2025-05-10 06:40:00,OK,29.25,38.85,220.57,8.97,2030.01
Machine_1,2025-05-10 06:44:00,OK,59.92,50.03,223.73,5.55,1225.51
Machine_1,2025-05-10 06:48:00,Not OK,63.97,45.94,220.54,5.35,1690.69
Machine_1,2025-05-10 06:52:00,OK,29.12,57.59,219.72,6.89,1973.93
Machine_1,2025-05-10 06:56:00,Not OK,42.52,47.90,245.19,14.90,1621.23
Machine_1,2025-05-10 07:00:00,OK,57.27,57.00,220.73,7.05,1160.38
Machine_1,2025-05-10 07:04:00,Not OK,83.23,38.91,227.48,5.91,1435.71
Machine_1,2025-05-10 07:08:00,OK,52.36,47.18,228.35,8.42,1105.13
Machine_1,2025-05-10 07:12:00,OK,39.43,32.18,210.21,6.56,1835.33
Machine_1,2025-05-10 07:16:00,OK,40.92,56.07,215.21,8.91,1367.33
Machine_1,2025-05-10 07:20:00,Not OK,61.63,48.67,231.02,5.86,1020.57
Machine_1,2025-05-10 07:24:00,OK,42.75,30.54,221.49,5.45,856.33
Machine_1,2025-05-10 07:28:00,OK,25.61,47.48,221.82,8.61,2127.66
Machine_1,2025-05-10 07:32:00,Not OK,53.67,54.84,238.58,5.15,119.67
Machine_1,2025-05-10 07:36:00,Not OK,45.32,51.78,194.52,7.13,2122.31
Machine_1,2025-05-10 07:40:00,Not OK,36.71,38.95,225.26,1.01,397.60
Machine_1,2025-05-10 07:44:00,OK,23.51,36.39,211.82,6.04,1061.78
Machine_1,2025-05-10 07:48:00,Not OK,53.94,32.28,222.97,1.54,3892.80
Machine_1,2025-05-10 07:52:00,Not OK,24.78,36.15,221.47,14.57,1052.56
Machine_1,2025-05-10 07:56:00,OK,53.07,32.08,235.17,9.29,613.82
Machine_1,2025-05-10 08:00:00,OK,21.25,42.04,212.62,7.74,2347.43
Machine_1,2025-05-10 08:04:00,Not OK,41.79,21.98,221.71,9.75,1380.53
Machine_1,2025-05-10 08:08:00,Not OK,56.65,53.13,197.69,6.18,1388.09
Machine_1,2025-05-10 08:12:00,OK,20.95,47.78,227.65,6.95,2264.26
Machine_1,2025-05-10 08:16:00,Not OK,48.61,49.65,255.65,6.54,670.96
Machine_1,2025-05-10 08:20:00,Not OK,74.47,36.43,213.17,9.94,1006.81
Machine_1,2025-05-10 08:24:00,OK,37.61,35.08,210.71,9.94,2165.56
Machine_1,2025-05-10 08:28:00,OK,35.48,31.18,219.77,8.28,750.69
Machine_1,2025-05-10 08:32:00,OK,22.28,44.70,223.52,7.83,817.06
Machine_1,2025-05-10 08:36:00,Not OK,30.25,40.51,231.15,3.49,136.37
Machine_1,2025-05-10 08:40:00,OK,38.67,53.71,227.18,9.43,1441.71
Machine_1,2025-05-10 08:44:00,OK,36.83,30.81,219.00,6.85,954.31
Machine_1,2025-05-10 08:48:00,OK,23.60,39.67,229.75,8.38,1670.15
Machine_1,2025-05-10 08:52:00,OK,22.41,44.74,214.20,9.77,792.44
Machine_1,2025-05-10 08:56:00,OK,29.80,49.60,238.49,8.36,1568.65
Machine_1,2025-05-10 09:00:00,OK,24.53,44.92,225.59,8.20,574.94
Machine_1,2025-05-10 09:04:00,OK,23.37,48.93,238.10,6.18,1522.15
